product_id,category,brand,is_amazon_owned
3217,Home,"Chan, Martinez and Davenport",False
3218,Electronics,"Stanley, Carter and Marquez",True
3219,Home,Lewis-Nelson,True
3220,Home,Morales and Sons,True
3221,Home,"Bryan, Robertson and Clayton",False
3222,Books,May Inc,True
3223,Home,Bailey LLC,True
3224,Books,Hunter-Edwards,False
3225,Books,Johnson and Sons,False
3226,Home,Ward-Gillespie,True
3227,Electronics,Owens-Scott,False
3228,Books,Walsh-Stewart,False
3229,Electronics,"Miles, Sanchez and Hicks",False
3230,Fashion,Vargas LLC,True
3231,Home,Obrien-Roberts,True
3232,Home,"Green, Dixon and Robbins",True
3233,Books,"Palmer, French and Hammond",True
3234,Books,"Rich, Sanford and Espinoza",False
3235,Electronics,Williams-Gallagher,True
3236,Electronics,Jimenez-Johnson,True
3237,Fashion,Fernandez Ltd,False
3238,Fashion,Thomas LLC,True
3239,Fashion,"Bryant, Sanders and Morris",True
3240,Electronics,Vasquez Ltd,True
3241,Home,Ellis-Diaz,False
3242,Books,"Combs, Bennett and Stewart",True
3243,Books,"Davis, Harris and Orozco",False
3244,Fashion,Ross Ltd,False
3245,Electronics,"Walker, Harris and Gardner",False
3246,Books,"Rodriguez, Duncan and Pitts",False
3247,Books,Graves PLC,True
3248,Home,"Manning, Rivera and Johnson",True
3249,Fashion,Hopkins Inc,False
3250,Home,Mitchell LLC,False
3251,Fashion,"Powers, Chaney and Jenkins",False
3252,Fashion,Simon-Davis,True
3253,Home,Nguyen-Tanner,False
3254,Electronics,Rogers-Farley,False
3255,Home,Dean-Nelson,True
3256,Home,Smith-Hardin,False
3257,Fashion,Warren-Haley,True
3258,Books,"Adams, Bowen and Sanchez",False
3259,Electronics,"Obrien, Santiago and Brown",True
3260,Electronics,Perez-Morse,True
3261,Electronics,"Orr, West and Calhoun",True
3262,Books,Rivera Ltd,False
3263,Books,Meyer-Jimenez,True
3264,Electronics,Hernandez-Kelly,True
3265,Electronics,"Robertson, Turner and Floyd",False
3266,Books,"Johnson, Wallace and Wiggins",True
3267,Fashion,"Williams, Myers and Harris",False
3268,Electronics,"Salinas, Mathews and Edwards",True
3269,Electronics,Garcia PLC,False
3270,Electronics,Sanchez-Moore,False
3271,Home,Rodgers Group,False
3272,Electronics,Weber-Bonilla,False
3273,Home,Bruce and Sons,True
3274,Electronics,Washington-Valdez,False
3275,Books,Barajas and Sons,False
3276,Fashion,Thomas LLC,False
3277,Home,"Warren, Wolf and Lopez",False
3278,Home,"Rios, Edwards and May",True
3279,Electronics,House-Nelson,True
3280,Home,Gray-Merritt,True
3281,Electronics,Henry-Mcmahon,False
3282,Electronics,Smith LLC,True
3283,Books,Winters LLC,False
3284,Home,Pacheco-Johnson,True
3285,Books,"Solis, Wilkins and Lopez",False
3286,Fashion,Orozco-Brown,False
3287,Home,Maldonado-Butler,True
3288,Home,Quinn-Thomas,False
3289,Electronics,Cox LLC,False
3290,Electronics,Hernandez-Mcdowell,True
3291,Fashion,Vang Ltd,False
3292,Home,"Valentine, Armstrong and Robles",False
3293,Books,Bryant LLC,True
3294,Books,Church Inc,False
3295,Electronics,Washington PLC,False
3296,Electronics,Guzman LLC,False
3297,Home,"Hardin, Hernandez and Santos",True
3298,Fashion,"Hall, Martin and Sellers",False
3299,Electronics,Russell Inc,True
3300,Home,Perez LLC,True
3301,Books,Matthews Inc,False
3302,Home,"Brown, Chung and Page",False
3303,Fashion,"Li, Kelly and Jackson",False
3304,Books,Ramirez-Hunter,True
3305,Books,Torres-Rivera,True
3306,Fashion,Gray PLC,False
3307,Electronics,Flores PLC,False
3308,Books,Marquez and Sons,False
3309,Electronics,"Buckley, Salinas and Gill",False
3310,Electronics,Smith LLC,True
3311,Books,Scott-Nguyen,False
3312,Electronics,Stokes-Beasley,True
3313,Electronics,Pearson Ltd,True
3314,Fashion,"Anderson, Burke and Brown",False
3315,Electronics,Johnson LLC,True
3316,Electronics,Conrad Group,False
3317,Home,"Raymond, Carson and Baker",False
3318,Electronics,Patel Group,False
3319,Books,"Johnson, Foster and Glover",True
3320,Home,Russell PLC,False
3321,Fashion,Gomez-Wilson,False
3322,Books,"Patel, Benitez and Glover",True
3323,Fashion,Sharp LLC,False
3324,Home,"Stanton, Bryan and Martin",False
3325,Electronics,"Harrison, Richardson and Williams",True
3326,Books,Jones PLC,False
3327,Electronics,Wall-Payne,True
3328,Electronics,"Ward, Watts and Murray",True
3329,Electronics,Roberts and Sons,True
3330,Fashion,"Gonzalez, James and Coleman",False
3331,Home,Lopez Ltd,True
3332,Fashion,Torres LLC,True
3333,Electronics,"Gould, Butler and Brown",False
3334,Fashion,"Roberts, Ramirez and Johnson",True
3335,Home,Donovan and Sons,True
3336,Books,Cooper PLC,True
3337,Books,"Rivera, Bowman and Scott",True
3338,Fashion,Hansen PLC,False
3339,Books,"Gilbert, Rush and Smith",False
3340,Fashion,Thomas-James,True
3341,Books,"Cortez, French and Murphy",True
3342,Electronics,Vang-Holmes,True
3343,Fashion,Stuart-Turner,True
3344,Electronics,Wilcox-Aguilar,True
3345,Fashion,"Daniels, Brewer and Roberts",True
3346,Home,"Noble, Knight and Beltran",False
3347,Home,Fowler LLC,True
3348,Home,Mendoza Ltd,True
3349,Books,"Ortega, Fitzpatrick and Hopkins",True
3350,Books,"Fletcher, Carter and Bailey",False
3351,Home,Nguyen Ltd,False
3352,Electronics,Hodge-Walker,True
3353,Home,Cline Group,True
3354,Home,Noble Ltd,True
3355,Electronics,Gaines-Robinson,True
3356,Home,"Ellis, Hayes and Green",True
3357,Fashion,Johnson Group,False
3358,Electronics,Mcmillan-Edwards,False
3359,Electronics,Parker Ltd,True
3360,Fashion,Preston Ltd,True
3361,Fashion,"Cortez, Williams and Simmons",False
3362,Books,"Sanders, Archer and Martin",False
3363,Fashion,"Salazar, Contreras and Martinez",False
3364,Electronics,Banks LLC,True
3365,Electronics,Rogers-Bolton,False
3366,Books,"Jones, Smith and Gonzales",True
3367,Home,"Gallegos, Rogers and Cordova",True
3368,Books,Wright Inc,True
3369,Fashion,"Booker, Garcia and Jacobs",True
3370,Home,Ross and Sons,True
3371,Fashion,Hoffman Inc,False
3372,Fashion,Wilcox LLC,True
3373,Electronics,"Mack, Harris and Wood",True
3374,Home,Clark-Bailey,True
3375,Books,"Johnson, Parks and Bishop",False
3376,Home,"Stanley, Flynn and Nelson",False
3377,Books,Harris and Sons,True
3378,Electronics,Collins-Carr,True
3379,Books,"Greene, Diaz and Gonzalez",False
3380,Electronics,Bender LLC,True
3381,Books,Wong-Jones,True
3382,Electronics,Hayes-Alvarez,True
3383,Electronics,"Jones, Kelly and Howard",True
3384,Home,"Torres, Rangel and Rowe",True
3385,Books,"Patterson, Chen and King",False
3386,Books,Roberts-Franklin,False
3387,Home,Smith-Mendoza,True
3388,Books,"Bennett, Adams and Prince",True
3389,Fashion,"Hogan, Walters and Walters",True
3390,Fashion,Jones-Melton,False
3391,Electronics,"Mitchell, Gross and Morris",True
3392,Electronics,Bryant LLC,True
3393,Home,Miller-Wilson,False
3394,Books,"James, Love and Bell",False
3395,Electronics,Lyons Inc,True
3396,Electronics,Williams-Nielsen,False
3397,Home,Oliver-Griffin,False
3398,Home,"Santiago, Hernandez and Mckee",False
3399,Books,"Woods, Conway and Sanders",True
3400,Home,"White, Swanson and Travis",False
3401,Books,"Brandt, Jones and Adams",True
3402,Electronics,Bentley and Sons,False
3403,Books,"Byrd, Garcia and Parks",False
3404,Home,"Acevedo, Garcia and Case",True
3405,Electronics,"Berg, Nichols and Gonzalez",False
3406,Home,"Castaneda, Davidson and Roman",False
3407,Fashion,Ford Ltd,False
3408,Electronics,Calhoun Group,False
3409,Books,Brown Group,False
3410,Electronics,Anderson Inc,False
3411,Home,Nelson-Pope,False
3412,Home,Hall-Castillo,False
3413,Home,Webster Inc,False
3414,Home,Pruitt-Hoover,True
3415,Home,Hunter Ltd,False
3416,Fashion,"Johnson, Walton and Williams",False
3417,Fashion,"Wagner, Gonzalez and Norris",False
3418,Home,Perkins-Melendez,False
3419,Home,"Blackwell, Ramos and Hardin",True
3420,Fashion,Richards-Morgan,True
3421,Home,Arnold and Sons,True
3422,Electronics,Wallace PLC,False
3423,Home,Dixon-Mcguire,True
3424,Electronics,Jacobs-Gonzalez,True
3425,Electronics,"Wallace, Munoz and Lee",True
3426,Books,Cunningham-Graham,False
3427,Home,Evans Ltd,False
3428,Fashion,"Roberts, Montgomery and Collins",True
3429,Books,Dixon Inc,False
3430,Books,Pace Ltd,True
3431,Books,Perez-Watkins,True
3432,Home,"Parker, Liu and Avila",False
3433,Fashion,Moore and Sons,True
3434,Home,"Steele, Doyle and Greene",True
3435,Fashion,White-Giles,False
3436,Electronics,Flores and Sons,True
3437,Fashion,Lawson and Sons,False
3438,Electronics,Ward Ltd,True
3439,Home,Gonzalez-Schmidt,False
3440,Fashion,Collins Inc,True
3441,Fashion,Zhang PLC,False
3442,Fashion,"Martin, Perez and Ellis",True
3443,Books,Conway and Sons,False
3444,Electronics,Garcia and Sons,False
3445,Home,"Bradford, Gonzalez and Wilson",True
3446,Books,"Short, Bryant and Smith",True
3447,Electronics,Powell Inc,False
3448,Fashion,Brown Group,True
3449,Fashion,Lewis-Frazier,False
3450,Books,Le-Lee,True
3451,Fashion,Bell Inc,False
3452,Fashion,"Johnston, Cooper and Ross",True
3453,Electronics,Christensen-Vaughan,False
3454,Fashion,"Mendoza, Ramos and Martinez",False
3455,Home,Delgado-White,False
3456,Fashion,Johnson-Roy,False
3457,Fashion,Mathews-Pope,True
3458,Electronics,Johnson-Martinez,False
3459,Home,Lopez and Sons,True
3460,Electronics,Ali Ltd,False
3461,Electronics,Clark LLC,True
3462,Electronics,Hudson-Moody,False
3463,Fashion,"Bond, Murphy and Russell",True
3464,Books,"Wiggins, Thomas and Velasquez",True
3465,Home,Kelley-Shelton,True
3466,Electronics,"Shepherd, Lopez and Wilson",False
3467,Home,Perry-Stuart,True
3468,Fashion,"Aguirre, Patterson and Stevens",False
3469,Home,Huff-Martinez,True
3470,Home,Maxwell Group,True
3471,Fashion,Robinson and Sons,False
3472,Books,Browning-Ortiz,True
3473,Books,Gomez-Fox,True
3474,Electronics,Smith-Mitchell,False
3475,Electronics,York Ltd,True
3476,Fashion,Larson-Adams,False
3477,Fashion,Watkins Group,False
3478,Fashion,Shaw Inc,True
3479,Electronics,Harris-Herman,True
3480,Books,"Mosley, Acevedo and Contreras",True
3481,Electronics,Jones-Brown,False
3482,Fashion,Kennedy-Mccann,True
3483,Fashion,Zimmerman PLC,False
3484,Fashion,Clark-Byrd,True
3485,Books,Ross PLC,True
3486,Home,Bennett-Kennedy,False
3487,Books,"Bowman, Williams and Phillips",True
3488,Electronics,"Guzman, Rose and Preston",False
3489,Electronics,Michael-Palmer,True
3490,Electronics,Whitehead LLC,True
3491,Home,Davis-Jackson,False
3492,Books,Watson-Pearson,True
3493,Electronics,Cunningham Inc,True
3494,Home,Adams-Shaffer,True
3495,Fashion,Jones Group,False
3496,Fashion,Ramirez PLC,False
3497,Home,Harper-Harris,False
3498,Fashion,Johnson-Marquez,True
3499,Books,"Taylor, Durham and Smith",False
3500,Electronics,"Wood, Day and Summers",False
3501,Fashion,"Miller, Thompson and Bruce",True
3502,Electronics,"Berry, Wolfe and Henderson",True
3503,Books,Church Group,False
3504,Home,Dunn LLC,True
3505,Books,Ray-Chang,False
3506,Home,Sexton Group,True
3507,Electronics,Simmons and Sons,True
3508,Electronics,Robbins PLC,False
3509,Home,Pollard Ltd,False
3510,Electronics,"Evans, Rodriguez and Miller",True
3511,Books,"Marquez, Cruz and Roberts",False
3512,Books,Green-Garner,True
3513,Electronics,Hill-Davis,True
3514,Fashion,Mcintosh and Sons,True
3515,Books,Edwards-Mueller,True
3516,Home,"Schmidt, Stafford and Smith",False
3517,Home,"Richardson, Valenzuela and Harding",True
3518,Electronics,Dickson-Lawrence,True
3519,Electronics,"Arnold, Saunders and Jackson",True
3520,Books,"Hopkins, Wade and Fitzgerald",False
3521,Home,Phelps PLC,False
3522,Home,"Jensen, Price and Wiggins",True
3523,Books,Cordova PLC,True
3524,Home,"Ramirez, Turner and Clark",False
3525,Electronics,"Thomas, Singh and Lindsey",False
3526,Home,Hughes Inc,True
3527,Books,Clay and Sons,True
3528,Electronics,"Ruiz, Mccarthy and Hayden",True
3529,Electronics,Anderson-Cruz,True
3530,Electronics,"Fitzgerald, Anderson and Turner",True
3531,Fashion,"Hall, Chan and Jones",False
3532,Fashion,Murphy LLC,False
3533,Fashion,Taylor-Nelson,False
3534,Electronics,Gutierrez Ltd,True
3535,Fashion,Rojas-Brown,True
3536,Fashion,Davis PLC,True
3537,Electronics,"Watson, Campbell and Velasquez",True
3538,Books,Hess Ltd,True
3539,Fashion,Garcia-Robertson,False
3540,Electronics,"Mueller, Maddox and Parrish",False
3541,Electronics,Hancock Group,False
3542,Books,Harris and Sons,False
3543,Fashion,Lee LLC,False
3544,Fashion,Sims-Jones,True
3545,Fashion,"Howell, Morales and Hall",False
3546,Home,"Adams, Smith and Cortez",False
3547,Home,"Moore, Cooper and Hayden",False
3548,Books,Frazier-Hutchinson,False
3549,Fashion,Bell-Walters,True
3550,Books,Farley Ltd,True
3551,Home,"Stein, Rollins and Jackson",False
3552,Home,Burch-Mahoney,True
3553,Fashion,"Rojas, Stevens and Wright",False
3554,Home,Ellison-Fields,True
3555,Home,Atkins PLC,False
3556,Fashion,"Ramirez, Rhodes and Garrett",True
3557,Books,Stone Ltd,True
3558,Home,"Sims, Mann and Guerra",False
3559,Books,Brown Ltd,False
3560,Books,Riddle and Sons,True
3561,Fashion,"Wang, Lang and Webb",False
3562,Books,Knight Ltd,False
3563,Electronics,"Williams, Buchanan and Castillo",False
3564,Home,Lucas-Shaw,False
3565,Electronics,"Walker, Griffin and Smith",False
3566,Home,Williams Group,False
3567,Fashion,Smith-Zuniga,True
3568,Home,"Morales, Morris and Perez",True
3569,Electronics,Mccormick-Benitez,False
3570,Books,"Jones, Spencer and Lee",False
3571,Fashion,"Dodson, Fox and Howard",False
3572,Home,"Villa, Armstrong and Maldonado",False
3573,Electronics,Delgado-Ray,False
3574,Home,"Barber, Lyons and Hernandez",True
3575,Books,Smith-Owens,True
3576,Books,"Kent, Olson and Huynh",True
3577,Fashion,Clark-Berry,False
3578,Books,"Wilson, Moore and Jordan",True
3579,Electronics,Arnold-Newman,True
3580,Books,Short and Sons,True
3581,Electronics,Jones Ltd,False
3582,Books,Hunt-Lee,False
3583,Fashion,"Wilson, Bruce and Long",False
3584,Fashion,Diaz LLC,True
3585,Electronics,"Fletcher, Russell and Williams",False
3586,Home,"Valencia, Yang and Brock",True
3587,Home,Potter and Sons,True
3588,Electronics,Salazar PLC,False
3589,Electronics,Thompson Group,False
3590,Fashion,Wood-Moore,False
3591,Electronics,Brewer Inc,False
3592,Electronics,"Charles, Shannon and Johnson",True
3593,Home,"Bonilla, Thomas and King",False
3594,Home,Morse Ltd,True
3595,Books,Bernard-Burns,False
3596,Home,Moore-Jones,False
3597,Books,"Nichols, Goodman and Turner",False
3598,Books,Molina-Jackson,False
3599,Home,Valenzuela-Young,True
3600,Home,Hunt-Herrera,False
3601,Fashion,Hill LLC,True
3602,Home,"Williams, Martin and Kennedy",True
3603,Books,"Gardner, Martinez and Lane",True
3604,Books,Jimenez Ltd,False
3605,Books,Logan-Alexander,False
3606,Books,Aguirre-Barrett,False
3607,Electronics,"Hicks, Rodriguez and Taylor",False
3608,Books,"Conner, Cruz and Cannon",False
3609,Fashion,Pineda-Hayes,False
3610,Fashion,Parker Ltd,True
3611,Electronics,Coleman Inc,False
3612,Electronics,"Griffith, Fleming and Gilmore",False
3613,Books,"Rogers, Randall and Parker",False
3614,Home,"Escobar, Miller and Moreno",True
3615,Electronics,Tucker-Oconnor,True
3616,Fashion,Fox-Atkins,False
3617,Books,"Mejia, Wilkerson and Patterson",False
3618,Electronics,Harrison-Carney,True
3619,Books,"Jones, Morgan and Little",False
3620,Fashion,Castro-Gardner,True
3621,Books,"Boone, Reynolds and Ferguson",True
3622,Electronics,"Chapman, Short and Nguyen",True
3623,Fashion,Flores Inc,False
3624,Books,Gray-Davis,True
3625,Home,Henson-Hernandez,True
3626,Books,"Flores, Cox and Grimes",False
3627,Books,Brooks Ltd,True
3628,Home,"Roberts, Fleming and Dickson",True
3629,Fashion,"Yang, Haley and Robinson",True
3630,Fashion,Figueroa Ltd,False
3631,Electronics,Wheeler-Mcdowell,True
3632,Electronics,"Willis, Smith and Stevens",True
3633,Home,Mendez-Barrett,False
3634,Books,"Todd, Stevens and Harrington",False
3635,Electronics,"Spencer, Anderson and Williams",False
3636,Fashion,"Oliver, Martin and Valentine",False
3637,Electronics,Walker Ltd,True
3638,Fashion,"Moore, Figueroa and Hall",False
3639,Books,Bray and Sons,False
3640,Electronics,"Berger, Mercer and Gonzalez",False
3641,Fashion,Brewer-Pittman,True
3642,Home,"Fox, Crawford and Perry",True
3643,Electronics,"Hansen, Jones and Ibarra",True
3644,Books,"Mason, Smith and Gardner",True
3645,Fashion,Howe-Lopez,True
3646,Fashion,"Lane, Clark and Sherman",False
3647,Electronics,Combs Inc,False
3648,Electronics,Bennett-Hart,False
3649,Books,Peterson-Garza,False
3650,Electronics,Watts PLC,False
3651,Books,White PLC,True
3652,Books,Knight-Medina,True
3653,Electronics,Pruitt and Sons,False
3654,Fashion,"Ball, Thomas and Prince",False
3655,Home,"Lowe, Durham and Murphy",True
3656,Books,"Young, Thomas and Guzman",False
3657,Books,"King, Golden and Whitaker",True
3658,Electronics,Perry-Sanchez,True
3659,Electronics,Harvey and Sons,False
3660,Books,Dunn-Davis,False
3661,Home,Wright PLC,True
3662,Electronics,White LLC,False
3663,Electronics,Phillips Group,True
3664,Fashion,Jordan-Stephens,True
3665,Home,Lee-Hunter,False
3666,Books,Hall Inc,True
3667,Electronics,Miles-Payne,False
3668,Electronics,Stewart and Sons,True
3669,Home,Wong and Sons,True
3670,Books,Garcia-Stewart,True
3671,Electronics,Price-Edwards,False
3672,Electronics,Camacho-Black,True
3673,Electronics,"Woodard, Brown and Johnson",True
3674,Fashion,Serrano-Romero,True
3675,Fashion,"Schroeder, Marshall and Roman",True
3676,Fashion,Martinez PLC,False
3677,Fashion,"Turner, Brooks and Murray",True
3678,Home,Shepherd-Murray,True
3679,Electronics,Franklin-Mclean,True
3680,Electronics,Vasquez-Allison,True
3681,Books,Christensen-Garcia,True
3682,Home,Gonzales-Alexander,True
3683,Electronics,White-Rivera,False
3684,Books,Willis-Craig,False
3685,Books,Morris-Stevens,True
3686,Electronics,Murphy-Avery,True
3687,Home,Daniels-Woods,False
3688,Electronics,Smith LLC,True
3689,Books,Moore Ltd,True
3690,Fashion,"Kline, Mitchell and Velasquez",True
3691,Fashion,Rogers-Barry,False
3692,Electronics,Blair-Cole,False
3693,Home,"Stark, Reyes and Forbes",True
3694,Home,"Johnson, Olson and Schneider",False
3695,Electronics,Dunlap-Contreras,False
3696,Books,Freeman-Sullivan,True
3697,Electronics,"Michael, Wade and Bowman",True
3698,Books,"Gray, Rogers and Davis",True
3699,Fashion,Wong Ltd,False
3700,Home,"Smith, Howard and Roberts",False
3701,Books,"Velazquez, Boone and Hanson",False
3702,Home,Sullivan-Brown,True
3703,Fashion,Morris-Smith,False
3704,Fashion,Rowe-Frazier,True
3705,Fashion,Coleman Group,False
3706,Home,Nelson Inc,True
3707,Home,Johnson-Cooper,False
3708,Home,Perkins Group,False
3709,Electronics,"Hughes, Ramirez and Jordan",True
